number,value,datetime_start,datetime_complete,duration,params_final_dropout,params_mlp_dim_00,params_mlp_dim_01,params_mlp_dim_02,params_mlp_dim_03,params_mlp_n_layers,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
1232,0.04126029461622238,2025-04-26 00:26:42.705276,2025-04-26 00:26:55.516702,0 days 00:00:12.811426,0.0061034625082125715,32,112,336.0,,3,0.002610059275549787,0.6,checkpoints/mlp_Vc_trial_1232_best_state.pt,"{'learning_rate': 0.002610059275549787, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1233,0.07247713953256607,2025-04-26 00:26:50.812258,2025-04-26 00:27:01.277235,0 days 00:00:10.464977,0.010150700843845076,96,160,400.0,,3,0.004913103262504842,0.6,checkpoints/mlp_Vc_trial_1233_best_state.pt,"{'learning_rate': 0.004913103262504842, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1234,0.05018952861428261,2025-04-26 00:26:55.869259,2025-04-26 00:27:05.023720,0 days 00:00:09.154461,0.007068522194583305,48,32,272.0,80.0,4,0.0038237370039529575,0.6,checkpoints/mlp_Vc_trial_1234_best_state.pt,"{'learning_rate': 0.0038237370039529575, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1235,0.05555377155542374,2025-04-26 00:27:01.623142,2025-04-26 00:27:15.033616,0 days 00:00:13.410474,0.0012826200549279233,112,32,352.0,80.0,4,0.002136815736874607,0.6,checkpoints/mlp_Vc_trial_1235_best_state.pt,"{'learning_rate': 0.002136815736874607, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1236,0.060718998312950134,2025-04-26 00:27:05.399641,2025-04-26 00:27:14.049782,0 days 00:00:08.650141,0.002687284653414437,64,32,400.0,32.0,4,0.003610548040376167,0.6,checkpoints/mlp_Vc_trial_1236_best_state.pt,"{'learning_rate': 0.003610548040376167, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1237,0.06537656486034393,2025-04-26 00:27:12.399526,2025-04-26 00:27:26.380422,0 days 00:00:13.980896,0.043904141134509383,112,96,320.0,,3,0.009936406287130045,0.6,checkpoints/mlp_Vc_trial_1237_best_state.pt,"{'learning_rate': 0.009936406287130045, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1238,0.03998276963829994,2025-04-26 00:27:14.374900,2025-04-26 00:27:29.533378,0 days 00:00:15.158478,0.0011457513730987615,80,32,368.0,96.0,4,0.004327952079738194,0.6,checkpoints/mlp_Vc_trial_1238_best_state.pt,"{'learning_rate': 0.004327952079738194, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1239,0.04711156710982323,2025-04-26 00:27:15.409568,2025-04-26 00:27:28.957533,0 days 00:00:13.547965,0.0034564710794515244,32,80,416.0,80.0,4,0.0022951312297133,0.6,checkpoints/mlp_Vc_trial_1239_best_state.pt,"{'learning_rate': 0.0022951312297133, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1240,0.16506199538707733,2025-04-26 00:27:26.797831,2025-04-26 00:27:37.809735,0 days 00:00:11.011904,0.2396835023267665,192,96,304.0,32.0,4,0.00127657085078538,0.6,checkpoints/mlp_Vc_trial_1240_best_state.pt,"{'learning_rate': 0.00127657085078538, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1241,0.05717180296778679,2025-04-26 00:27:29.255225,2025-04-26 00:27:38.741813,0 days 00:00:09.486588,0.0006659669386086426,96,80,240.0,,3,0.0050649662931021204,0.6,checkpoints/mlp_Vc_trial_1241_best_state.pt,"{'learning_rate': 0.0050649662931021204, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1242,0.14610359072685242,2025-04-26 00:27:29.895536,2025-04-26 00:27:51.435659,0 days 00:00:21.540123,0.10006005691465072,192,96,,,2,0.0006090245723330184,0.6,checkpoints/mlp_Vc_trial_1242_best_state.pt,"{'learning_rate': 0.0006090245723330184, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1243,0.07499738037586212,2025-04-26 00:27:38.133432,2025-04-26 00:27:54.801798,0 days 00:00:16.668366,0.047861147946923956,112,160,352.0,,3,0.0018450920316705425,0.6,checkpoints/mlp_Vc_trial_1243_best_state.pt,"{'learning_rate': 0.0018450920316705425, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1244,0.044492341578006744,2025-04-26 00:27:39.147695,2025-04-26 00:27:55.303200,0 days 00:00:16.155505,0.001794389378977368,32,160,400.0,,3,0.007418346541981458,0.6,checkpoints/mlp_Vc_trial_1244_best_state.pt,"{'learning_rate': 0.007418346541981458, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1245,0.09089243412017822,2025-04-26 00:27:51.791330,2025-04-26 00:28:08.641177,0 days 00:00:16.849847,0.023035303380811976,272,288,320.0,,3,0.0015381030122466836,0.6,checkpoints/mlp_Vc_trial_1245_best_state.pt,"{'learning_rate': 0.0015381030122466836, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1246,0.0713011771440506,2025-04-26 00:27:55.225519,2025-04-26 00:28:08.485266,0 days 00:00:13.259747,0.055546406643698025,48,48,368.0,,3,0.0010590352192449944,0.6,checkpoints/mlp_Vc_trial_1246_best_state.pt,"{'learning_rate': 0.0010590352192449944, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1247,0.06009839475154877,2025-04-26 00:27:55.728210,2025-04-26 00:28:07.585747,0 days 00:00:11.857537,0.05131184890634176,112,80,416.0,,3,0.0019796576282341974,0.6,checkpoints/mlp_Vc_trial_1247_best_state.pt,"{'learning_rate': 0.0019796576282341974, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1248,0.052256885915994644,2025-04-26 00:28:07.889280,2025-04-26 00:28:17.383784,0 days 00:00:09.494504,0.0077035196909383645,32,128,272.0,96.0,4,0.009658738713498516,0.6,checkpoints/mlp_Vc_trial_1248_best_state.pt,"{'learning_rate': 0.009658738713498516, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1249,0.08130243420600891,2025-04-26 00:28:08.765121,2025-04-26 00:28:17.460516,0 days 00:00:08.695395,0.049254657123270096,176,32,352.0,,3,0.009033580086297208,0.6,checkpoints/mlp_Vc_trial_1249_best_state.pt,"{'learning_rate': 0.009033580086297208, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1250,0.14344282448291779,2025-04-26 00:28:08.894346,2025-04-26 00:29:32.902952,0 days 00:01:24.008606,0.14800479344395318,176,512,,,2,0.00010152238318015505,0.6,checkpoints/mlp_Vc_trial_1250_best_state.pt,"{'learning_rate': 0.00010152238318015505, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1251,0.04320039600133896,2025-04-26 00:28:17.697329,2025-04-26 00:28:29.105219,0 days 00:00:11.407890,0.06498187686837177,32,128,400.0,,3,0.0028091240786329743,0.6,checkpoints/mlp_Vc_trial_1251_best_state.pt,"{'learning_rate': 0.0028091240786329743, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1252,0.06298814713954926,2025-04-26 00:28:17.777999,2025-04-26 00:28:25.319000,0 days 00:00:07.541001,0.06589999620524967,112,64,400.0,,3,0.004303909055451436,0.6,checkpoints/mlp_Vc_trial_1252_best_state.pt,"{'learning_rate': 0.004303909055451436, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1253,0.0642588883638382,2025-04-26 00:28:25.667745,2025-04-26 00:28:38.155871,0 days 00:00:12.488126,0.008417225753345954,112,128,304.0,,3,0.00489268302737981,0.6,checkpoints/mlp_Vc_trial_1253_best_state.pt,"{'learning_rate': 0.00489268302737981, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1254,0.14534026384353638,2025-04-26 00:28:29.456596,2025-04-26 00:28:57.294765,0 days 00:00:27.838169,0.2747109714478888,144,368,,,2,0.00031998088123134835,0.6,checkpoints/mlp_Vc_trial_1254_best_state.pt,"{'learning_rate': 0.00031998088123134835, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1255,0.04547064006328583,2025-04-26 00:28:38.492843,2025-04-26 00:28:47.872934,0 days 00:00:09.380091,0.0020521533310935373,48,64,352.0,32.0,4,0.009583119798615246,0.6,checkpoints/mlp_Vc_trial_1255_best_state.pt,"{'learning_rate': 0.009583119798615246, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1256,0.11556461453437805,2025-04-26 00:28:48.173089,2025-04-26 00:29:00.143722,0 days 00:00:11.970633,0.26376361906376555,368,512,336.0,,3,0.0015815686968230905,0.6,checkpoints/mlp_Vc_trial_1256_best_state.pt,"{'learning_rate': 0.0015815686968230905, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1257,0.04444783180952072,2025-04-26 00:28:57.616347,2025-04-26 00:29:11.253305,0 days 00:00:13.636958,0.002185371564631795,32,160,432.0,,3,0.0048000432972466365,0.6,checkpoints/mlp_Vc_trial_1257_best_state.pt,"{'learning_rate': 0.0048000432972466365, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1258,0.06077507138252258,2025-04-26 00:29:00.464698,2025-04-26 00:29:13.697054,0 days 00:00:13.232356,0.05731639952749695,128,208,288.0,96.0,4,0.006477764821961142,0.6,checkpoints/mlp_Vc_trial_1258_best_state.pt,"{'learning_rate': 0.006477764821961142, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1259,0.06176566705107689,2025-04-26 00:29:11.614318,2025-04-26 00:29:22.619721,0 days 00:00:11.005403,0.0540724869845757,32,160,368.0,,3,0.008552772983757216,0.6,checkpoints/mlp_Vc_trial_1259_best_state.pt,"{'learning_rate': 0.008552772983757216, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1260,0.07871746271848679,2025-04-26 00:29:14.025067,2025-04-26 00:29:21.896470,0 days 00:00:07.871403,0.058244807063032845,80,32,368.0,,3,0.004473767009750719,0.6,checkpoints/mlp_Vc_trial_1260_best_state.pt,"{'learning_rate': 0.004473767009750719, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1261,0.07357390224933624,2025-04-26 00:29:22.244687,2025-04-26 00:29:32.843462,0 days 00:00:10.598775,0.0021533782843839856,128,96,160.0,,3,0.0037121989547949825,0.6,checkpoints/mlp_Vc_trial_1261_best_state.pt,"{'learning_rate': 0.0037121989547949825, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1262,0.06559339910745621,2025-04-26 00:29:22.972930,2025-04-26 00:29:32.947821,0 days 00:00:09.974891,0.0022329110743629175,128,96,224.0,,3,0.007092975988553713,0.6,checkpoints/mlp_Vc_trial_1262_best_state.pt,"{'learning_rate': 0.007092975988553713, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1263,0.053612593561410904,2025-04-26 00:29:33.129482,2025-04-26 00:29:40.934983,0 days 00:00:07.805501,0.04611706726090971,32,112,320.0,,3,0.00872157659569123,0.6,checkpoints/mlp_Vc_trial_1263_best_state.pt,"{'learning_rate': 0.00872157659569123, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1264,0.04324302449822426,2025-04-26 00:29:33.147447,2025-04-26 00:29:45.697773,0 days 00:00:12.550326,0.0034688893530681266,32,128,368.0,,3,0.0048243830448208985,0.6,checkpoints/mlp_Vc_trial_1264_best_state.pt,"{'learning_rate': 0.0048243830448208985, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1265,0.0468934066593647,2025-04-26 00:29:33.201686,2025-04-26 00:29:43.263408,0 days 00:00:10.061722,0.004610685051494183,32,64,416.0,80.0,4,0.0027898559123804537,0.6,checkpoints/mlp_Vc_trial_1265_best_state.pt,"{'learning_rate': 0.0027898559123804537, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1266,0.05401849374175072,2025-04-26 00:29:41.242375,2025-04-26 00:29:49.017326,0 days 00:00:07.774951,0.007954652632657695,32,48,304.0,32.0,4,0.0063739887745118415,0.6,checkpoints/mlp_Vc_trial_1266_best_state.pt,"{'learning_rate': 0.0063739887745118415, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1267,0.04613502323627472,2025-04-26 00:29:43.608251,2025-04-26 00:29:52.947432,0 days 00:00:09.339181,0.01068900026214744,32,32,432.0,96.0,4,0.003341810383392277,0.6,checkpoints/mlp_Vc_trial_1267_best_state.pt,"{'learning_rate': 0.003341810383392277, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1268,0.04283789545297623,2025-04-26 00:29:46.239839,2025-04-26 00:29:56.907872,0 days 00:00:10.668033,0.0010815338808855249,32,80,256.0,32.0,4,0.004851197028534411,0.6,checkpoints/mlp_Vc_trial_1268_best_state.pt,"{'learning_rate': 0.004851197028534411, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1269,0.06305192410945892,2025-04-26 00:29:49.331634,2025-04-26 00:30:01.457039,0 days 00:00:12.125405,0.03915643874019954,32,288,384.0,,3,0.008723081203611543,0.6,checkpoints/mlp_Vc_trial_1269_best_state.pt,"{'learning_rate': 0.008723081203611543, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1270,0.06581316888332367,2025-04-26 00:29:53.272071,2025-04-26 00:30:04.084125,0 days 00:00:10.812054,0.054602841986100714,144,112,352.0,96.0,4,0.004409749762975624,0.6,checkpoints/mlp_Vc_trial_1270_best_state.pt,"{'learning_rate': 0.004409749762975624, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1271,0.06891430169343948,2025-04-26 00:29:57.206982,2025-04-26 00:30:07.798540,0 days 00:00:10.591558,0.03805475014915556,96,128,320.0,,3,0.003282548629194536,0.6,checkpoints/mlp_Vc_trial_1271_best_state.pt,"{'learning_rate': 0.003282548629194536, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1272,0.05807606875896454,2025-04-26 00:30:01.765651,2025-04-26 00:30:08.521758,0 days 00:00:06.756107,0.00231819066293979,32,32,400.0,,3,0.004833226042427744,0.6,checkpoints/mlp_Vc_trial_1272_best_state.pt,"{'learning_rate': 0.004833226042427744, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1273,0.042188066989183426,2025-04-26 00:30:04.361793,2025-04-26 00:30:14.577930,0 days 00:00:10.216137,0.06175571893411344,32,128,352.0,,3,0.003686317604068838,0.6,checkpoints/mlp_Vc_trial_1273_best_state.pt,"{'learning_rate': 0.003686317604068838, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1274,0.05369983986020088,2025-04-26 00:30:08.130949,2025-04-26 00:30:18.196780,0 days 00:00:10.065831,0.05027581018514766,32,128,432.0,96.0,4,0.0029171504424371016,0.6,checkpoints/mlp_Vc_trial_1274_best_state.pt,"{'learning_rate': 0.0029171504424371016, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1275,0.09180141240358353,2025-04-26 00:30:08.909760,2025-04-26 00:30:19.104586,0 days 00:00:10.194826,0.05665585341377818,128,80,288.0,32.0,4,0.002285035731619601,0.6,checkpoints/mlp_Vc_trial_1275_best_state.pt,"{'learning_rate': 0.002285035731619601, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1276,0.049615826457738876,2025-04-26 00:30:14.872092,2025-04-26 00:30:29.535450,0 days 00:00:14.663358,0.0041428655467248094,32,176,384.0,,3,0.0018958356274450497,0.6,checkpoints/mlp_Vc_trial_1276_best_state.pt,"{'learning_rate': 0.0018958356274450497, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1277,0.09827739000320435,2025-04-26 00:30:18.527779,2025-04-26 00:30:29.932788,0 days 00:00:11.405009,0.006000551804277249,496,496,320.0,96.0,4,0.00927804598496472,0.6,checkpoints/mlp_Vc_trial_1277_best_state.pt,"{'learning_rate': 0.00927804598496472, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1278,0.0423625111579895,2025-04-26 00:30:19.452443,2025-04-26 00:30:30.619109,0 days 00:00:11.166666,0.005827963012635976,32,112,384.0,,3,0.009380246424124609,0.6,checkpoints/mlp_Vc_trial_1278_best_state.pt,"{'learning_rate': 0.009380246424124609, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1279,0.05651893839240074,2025-04-26 00:30:29.861349,2025-04-26 00:30:37.393823,0 days 00:00:07.532474,0.03397373304914039,32,48,432.0,,3,0.0050196929131568,0.6,checkpoints/mlp_Vc_trial_1279_best_state.pt,"{'learning_rate': 0.0050196929131568, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1280,0.08164621889591217,2025-04-26 00:30:30.263138,2025-04-26 00:30:41.891666,0 days 00:00:11.628528,0.0015926005901470445,144,128,336.0,32.0,4,0.00563990089662244,0.6,checkpoints/mlp_Vc_trial_1280_best_state.pt,"{'learning_rate': 0.00563990089662244, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1281,0.044143274426460266,2025-04-26 00:30:31.019789,2025-04-26 00:30:42.975182,0 days 00:00:11.955393,0.0019267752949980476,32,256,256.0,,3,0.005581490039269277,0.6,checkpoints/mlp_Vc_trial_1281_best_state.pt,"{'learning_rate': 0.005581490039269277, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1282,0.06673486530780792,2025-04-26 00:30:37.708204,2025-04-26 00:30:45.099364,0 days 00:00:07.391160,0.057421219802453384,112,32,368.0,,3,0.0054883150116130965,0.6,checkpoints/mlp_Vc_trial_1282_best_state.pt,"{'learning_rate': 0.0054883150116130965, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1283,0.05863095447421074,2025-04-26 00:30:42.199881,2025-04-26 00:31:06.626165,0 days 00:00:24.426284,0.00312584231646489,32,176,400.0,,3,0.0005972837729490355,0.6,checkpoints/mlp_Vc_trial_1283_best_state.pt,"{'learning_rate': 0.0005972837729490355, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1284,0.047712408006191254,2025-04-26 00:30:43.322279,2025-04-26 00:30:53.913509,0 days 00:00:10.591230,0.001981854556906015,32,160,336.0,,3,0.006472486565720216,0.6,checkpoints/mlp_Vc_trial_1284_best_state.pt,"{'learning_rate': 0.006472486565720216, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1285,0.050314467400312424,2025-04-26 00:30:45.406091,2025-04-26 00:30:55.906578,0 days 00:00:10.500487,0.04809970291316692,32,48,288.0,,3,0.003559923658247857,0.6,checkpoints/mlp_Vc_trial_1285_best_state.pt,"{'learning_rate': 0.003559923658247857, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1286,0.06297753006219864,2025-04-26 00:30:54.245685,2025-04-26 00:31:03.940863,0 days 00:00:09.695178,0.045692409784647864,32,32,432.0,,3,0.006652774030305287,0.6,checkpoints/mlp_Vc_trial_1286_best_state.pt,"{'learning_rate': 0.006652774030305287, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1287,0.07370679080486298,2025-04-26 00:30:56.258826,2025-04-26 00:31:09.026433,0 days 00:00:12.767607,0.058845082493381426,96,192,352.0,,3,0.003306989916854729,0.6,checkpoints/mlp_Vc_trial_1287_best_state.pt,"{'learning_rate': 0.003306989916854729, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1288,0.039378728717565536,2025-04-26 00:31:04.292588,2025-04-26 00:31:18.087023,0 days 00:00:13.794435,0.004856701540957294,32,96,384.0,112.0,4,0.0031918101091038043,0.6,checkpoints/mlp_Vc_trial_1288_best_state.pt,"{'learning_rate': 0.0031918101091038043, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1289,0.0577453076839447,2025-04-26 00:31:06.945356,2025-04-26 00:31:14.964252,0 days 00:00:08.018896,0.0770605255819697,32,128,304.0,80.0,4,0.0047573846505091204,0.6,checkpoints/mlp_Vc_trial_1289_best_state.pt,"{'learning_rate': 0.0047573846505091204, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1290,0.06864242255687714,2025-04-26 00:31:09.311148,2025-04-26 00:31:19.020911,0 days 00:00:09.709763,0.0016638149481445629,96,176,448.0,,3,0.003668925473870285,0.6,checkpoints/mlp_Vc_trial_1290_best_state.pt,"{'learning_rate': 0.003668925473870285, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1291,0.05975235998630524,2025-04-26 00:31:15.255435,2025-04-26 00:31:24.332610,0 days 00:00:09.077175,0.04538657361254393,96,32,352.0,32.0,4,0.003878148769080603,0.6,checkpoints/mlp_Vc_trial_1291_best_state.pt,"{'learning_rate': 0.003878148769080603, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1292,0.05110042169690132,2025-04-26 00:31:18.471548,2025-04-26 00:31:34.331311,0 days 00:00:15.859763,0.001629425367529063,32,80,400.0,,3,0.009030829494464113,0.6,checkpoints/mlp_Vc_trial_1292_best_state.pt,"{'learning_rate': 0.009030829494464113, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1293,0.0629647821187973,2025-04-26 00:31:19.348574,2025-04-26 00:31:33.151892,0 days 00:00:13.803318,0.04819603236118919,32,128,224.0,,3,0.0015659431995080002,0.6,checkpoints/mlp_Vc_trial_1293_best_state.pt,"{'learning_rate': 0.0015659431995080002, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1294,0.04658588021993637,2025-04-26 00:31:24.661864,2025-04-26 00:31:36.041298,0 days 00:00:11.379434,0.04066886505153922,32,192,320.0,128.0,4,0.0068267039847254634,0.6,checkpoints/mlp_Vc_trial_1294_best_state.pt,"{'learning_rate': 0.0068267039847254634, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1295,0.060644157230854034,2025-04-26 00:31:33.682476,2025-04-26 00:31:41.792290,0 days 00:00:08.109814,0.049831532512729586,32,128,384.0,,3,0.006429923785018243,0.6,checkpoints/mlp_Vc_trial_1295_best_state.pt,"{'learning_rate': 0.006429923785018243, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1296,0.16473130881786346,2025-04-26 00:31:34.652121,2025-04-26 00:32:22.867529,0 days 00:00:48.215408,0.21165791875906184,112,144,272.0,,3,0.00015883745606213258,0.6,checkpoints/mlp_Vc_trial_1296_best_state.pt,"{'learning_rate': 0.00015883745606213258, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1297,0.04430313780903816,2025-04-26 00:31:36.369849,2025-04-26 00:31:47.521674,0 days 00:00:11.151825,0.005392339154929819,32,32,448.0,,3,0.006531470464686227,0.6,checkpoints/mlp_Vc_trial_1297_best_state.pt,"{'learning_rate': 0.006531470464686227, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1298,0.06475305557250977,2025-04-26 00:31:42.174498,2025-04-26 00:31:52.847141,0 days 00:00:10.672643,0.0015057404131314615,112,112,352.0,80.0,4,0.0036931215650478125,0.6,checkpoints/mlp_Vc_trial_1298_best_state.pt,"{'learning_rate': 0.0036931215650478125, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1299,0.05216456949710846,2025-04-26 00:31:47.907853,2025-04-26 00:31:57.579650,0 days 00:00:09.671797,0.05955612104129062,32,80,400.0,32.0,4,0.004361599413462635,0.6,checkpoints/mlp_Vc_trial_1299_best_state.pt,"{'learning_rate': 0.004361599413462635, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1300,0.057746924459934235,2025-04-26 00:31:53.258615,2025-04-26 00:32:09.216919,0 days 00:00:15.958304,0.0009133504447332045,64,160,320.0,,3,0.0040895434495280105,0.6,checkpoints/mlp_Vc_trial_1300_best_state.pt,"{'learning_rate': 0.0040895434495280105, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1301,0.07562413066625595,2025-04-26 00:31:57.967582,2025-04-26 00:32:10.455218,0 days 00:00:12.487636,0.0027569919694910745,160,208,368.0,,3,0.004293322241426217,0.6,checkpoints/mlp_Vc_trial_1301_best_state.pt,"{'learning_rate': 0.004293322241426217, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1302,0.12669450044631958,2025-04-26 00:32:09.624018,2025-04-26 00:32:26.027770,0 days 00:00:16.403752,0.29014169462923367,272,464,,,2,0.004761867027010043,0.6,checkpoints/mlp_Vc_trial_1302_best_state.pt,"{'learning_rate': 0.004761867027010043, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1303,0.05241899564862251,2025-04-26 00:32:10.847379,2025-04-26 00:32:23.565499,0 days 00:00:12.718120,0.0002828926914910186,32,128,416.0,128.0,4,0.00932846478261826,0.6,checkpoints/mlp_Vc_trial_1303_best_state.pt,"{'learning_rate': 0.00932846478261826, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1304,0.06245551258325577,2025-04-26 00:32:23.203735,2025-04-26 00:32:35.182919,0 days 00:00:11.979184,0.0011400323612105294,128,32,272.0,80.0,4,0.0022665466499844937,0.6,checkpoints/mlp_Vc_trial_1304_best_state.pt,"{'learning_rate': 0.0022665466499844937, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1305,0.09994179010391235,2025-04-26 00:32:23.923064,2025-04-26 00:32:43.093023,0 days 00:00:19.169959,0.045800163148713186,352,496,336.0,32.0,4,0.0007653254503712692,0.6,checkpoints/mlp_Vc_trial_1305_best_state.pt,"{'learning_rate': 0.0007653254503712692, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1306,0.04082345589995384,2025-04-26 00:32:26.418666,2025-04-26 00:32:40.693191,0 days 00:00:14.274525,0.004277621634568926,48,112,384.0,,3,0.0021461218815561215,0.6,checkpoints/mlp_Vc_trial_1306_best_state.pt,"{'learning_rate': 0.0021461218815561215, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1307,0.13228173553943634,2025-04-26 00:32:35.529251,2025-04-26 00:32:51.939299,0 days 00:00:16.410048,0.2707789296859585,448,480,304.0,,3,0.0050198100534499515,0.6,checkpoints/mlp_Vc_trial_1307_best_state.pt,"{'learning_rate': 0.0050198100534499515, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1308,0.05573754385113716,2025-04-26 00:32:41.048151,2025-04-26 00:32:48.715462,0 days 00:00:07.667311,0.034786234017553916,32,32,448.0,,3,0.00857410907507101,0.6,checkpoints/mlp_Vc_trial_1308_best_state.pt,"{'learning_rate': 0.00857410907507101, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1309,0.10272599011659622,2025-04-26 00:32:43.616616,2025-04-26 00:33:02.728911,0 days 00:00:19.112295,0.0006878386376211708,128,128,352.0,80.0,4,0.000991843584804535,0.6,checkpoints/mlp_Vc_trial_1309_best_state.pt,"{'learning_rate': 0.000991843584804535, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1310,0.07978334277868271,2025-04-26 00:32:49.217098,2025-04-26 00:33:01.178004,0 days 00:00:11.960906,0.04675105219009421,128,240,416.0,,3,0.00628753347829274,0.6,checkpoints/mlp_Vc_trial_1310_best_state.pt,"{'learning_rate': 0.00628753347829274, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1311,0.06495652347803116,2025-04-26 00:32:52.287001,2025-04-26 00:33:07.501375,0 days 00:00:15.214374,0.0027513402860099056,112,80,368.0,,3,0.001339585375409722,0.6,checkpoints/mlp_Vc_trial_1311_best_state.pt,"{'learning_rate': 0.001339585375409722, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1312,0.04578538239002228,2025-04-26 00:33:01.487502,2025-04-26 00:33:09.173328,0 days 00:00:07.685826,0.05470618280614867,32,192,240.0,,3,0.004900698075410017,0.6,checkpoints/mlp_Vc_trial_1312_best_state.pt,"{'learning_rate': 0.004900698075410017, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1313,0.07410334795713425,2025-04-26 00:33:03.120271,2025-04-26 00:33:17.172225,0 days 00:00:14.051954,0.011330451586890392,112,32,336.0,,3,0.002854209030188257,0.6,checkpoints/mlp_Vc_trial_1313_best_state.pt,"{'learning_rate': 0.002854209030188257, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1314,0.0798788070678711,2025-04-26 00:33:07.818175,2025-04-26 00:33:19.585906,0 days 00:00:11.767731,0.03540290990881487,112,192,400.0,,3,0.006051010265713482,0.6,checkpoints/mlp_Vc_trial_1314_best_state.pt,"{'learning_rate': 0.006051010265713482, 'lr_reduce': 0.6}",TPESampler,COMPLETE
