number,value,datetime_start,datetime_complete,duration,params_final_dropout,params_mlp_dim_00,params_mlp_dim_01,params_mlp_dim_02,params_mlp_dim_03,params_mlp_n_layers,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
1263,0.08881320059299469,2025-04-26 00:28:00.112892,2025-04-26 00:28:13.550998,0 days 00:00:13.438106,0.11216717632875739,416,112,208.0,,3,0.0020476854657859494,0.6,checkpoints/mlp_Omega_trial_1263_best_state.pt,"{'learning_rate': 0.0020476854657859494, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1264,0.08598674088716507,2025-04-26 00:28:01.713296,2025-04-26 00:28:16.364475,0 days 00:00:14.651179,0.0877625748184563,336,112,,,2,0.005802512115971474,0.6,checkpoints/mlp_Omega_trial_1264_best_state.pt,"{'learning_rate': 0.005802512115971474, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1265,0.1201096922159195,2025-04-26 00:28:14.014410,2025-04-26 00:28:52.521535,0 days 00:00:38.507125,0.293163216963822,176,288,,,2,0.00035113490259674324,0.6,checkpoints/mlp_Omega_trial_1265_best_state.pt,"{'learning_rate': 0.00035113490259674324, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1266,0.08899039775133133,2025-04-26 00:28:14.098716,2025-04-26 00:28:22.782703,0 days 00:00:08.683987,0.02070560335561521,384,32,128.0,,3,0.009173722023702887,0.6,checkpoints/mlp_Omega_trial_1266_best_state.pt,"{'learning_rate': 0.009173722023702887, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1267,0.09499022364616394,2025-04-26 00:28:16.949719,2025-04-26 00:28:36.448743,0 days 00:00:19.499024,0.003668469838803829,480,112,,,2,0.005208654451542646,0.6,checkpoints/mlp_Omega_trial_1267_best_state.pt,"{'learning_rate': 0.005208654451542646, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1268,0.09654771536588669,2025-04-26 00:28:23.120928,2025-04-26 00:28:37.589275,0 days 00:00:14.468347,0.19634625956083562,512,128,,,2,0.008427882838607199,0.6,checkpoints/mlp_Omega_trial_1268_best_state.pt,"{'learning_rate': 0.008427882838607199, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1269,0.07828962802886963,2025-04-26 00:28:36.811374,2025-04-26 00:28:47.775099,0 days 00:00:10.963725,0.07560812771182489,368,32,,,2,0.005191908809368928,0.6,checkpoints/mlp_Omega_trial_1269_best_state.pt,"{'learning_rate': 0.005191908809368928, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1270,0.11553394794464111,2025-04-26 00:28:37.902489,2025-04-26 00:28:49.855465,0 days 00:00:11.952976,0.17740933696263117,80,336,32.0,272.0,4,0.0033103196261140906,0.6,checkpoints/mlp_Omega_trial_1270_best_state.pt,"{'learning_rate': 0.0033103196261140906, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1271,0.09684547781944275,2025-04-26 00:28:48.121618,2025-04-26 00:29:00.563483,0 days 00:00:12.441865,0.09077580762950305,400,128,,,2,0.008910111072527656,0.6,checkpoints/mlp_Omega_trial_1271_best_state.pt,"{'learning_rate': 0.008910111072527656, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1272,0.08101796358823776,2025-04-26 00:28:50.221679,2025-04-26 00:29:00.399307,0 days 00:00:10.177628,0.1043157015714444,256,32,,,2,0.008874935527560766,0.6,checkpoints/mlp_Omega_trial_1272_best_state.pt,"{'learning_rate': 0.008874935527560766, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1273,0.12708105146884918,2025-04-26 00:28:52.817796,2025-04-26 00:29:28.858692,0 days 00:00:36.040896,0.04535915497278949,288,400,96.0,,3,0.0001407640839256814,0.6,checkpoints/mlp_Omega_trial_1273_best_state.pt,"{'learning_rate': 0.0001407640839256814, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1274,0.08385321497917175,2025-04-26 00:29:00.745738,2025-04-26 00:29:12.660309,0 days 00:00:11.914571,0.06399369441601103,512,32,,,2,0.006030784489130207,0.6,checkpoints/mlp_Omega_trial_1274_best_state.pt,"{'learning_rate': 0.006030784489130207, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1275,0.08706997334957123,2025-04-26 00:29:00.863543,2025-04-26 00:29:13.051162,0 days 00:00:12.187619,0.009563132940407042,512,144,,,2,0.004366333496466491,0.6,checkpoints/mlp_Omega_trial_1275_best_state.pt,"{'learning_rate': 0.004366333496466491, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1276,0.08684840798377991,2025-04-26 00:29:12.985419,2025-04-26 00:29:23.056646,0 days 00:00:10.071227,0.03690555714636615,432,128,,,2,0.00959003619612012,0.6,checkpoints/mlp_Omega_trial_1276_best_state.pt,"{'learning_rate': 0.00959003619612012, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1277,0.07805277407169342,2025-04-26 00:29:13.449268,2025-04-26 00:29:27.505668,0 days 00:00:14.056400,0.015070637588786828,432,48,,,2,0.009632718947647893,0.6,checkpoints/mlp_Omega_trial_1277_best_state.pt,"{'learning_rate': 0.009632718947647893, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1278,0.0871911495923996,2025-04-26 00:29:23.343592,2025-04-26 00:29:31.526157,0 days 00:00:08.182565,0.007952886326861653,496,32,,,2,0.002880005576984711,0.6,checkpoints/mlp_Omega_trial_1278_best_state.pt,"{'learning_rate': 0.002880005576984711, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1279,0.09304111450910568,2025-04-26 00:29:27.824446,2025-04-26 00:29:40.351642,0 days 00:00:12.527196,0.013282666484937297,400,32,,,2,0.008938934402556286,0.6,checkpoints/mlp_Omega_trial_1279_best_state.pt,"{'learning_rate': 0.008938934402556286, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1280,0.09545960277318954,2025-04-26 00:29:29.228758,2025-04-26 00:29:39.940678,0 days 00:00:10.711920,0.12541747374221263,384,48,,,2,0.004997747129244101,0.6,checkpoints/mlp_Omega_trial_1280_best_state.pt,"{'learning_rate': 0.004997747129244101, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1281,0.08799108862876892,2025-04-26 00:29:31.833486,2025-04-26 00:29:40.983194,0 days 00:00:09.149708,0.08159996803281719,400,96,,,2,0.0033322268933424102,0.6,checkpoints/mlp_Omega_trial_1281_best_state.pt,"{'learning_rate': 0.0033322268933424102, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1282,0.10603014379739761,2025-04-26 00:29:40.213141,2025-04-26 00:30:00.405995,0 days 00:00:20.192854,0.0001477930239922043,240,352,32.0,416.0,4,0.0002721786559287599,0.6,checkpoints/mlp_Omega_trial_1282_best_state.pt,"{'learning_rate': 0.0002721786559287599, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1283,0.09055425971746445,2025-04-26 00:29:40.677662,2025-04-26 00:29:54.059564,0 days 00:00:13.381902,0.11293387513598381,448,96,,,2,0.009947514722312183,0.6,checkpoints/mlp_Omega_trial_1283_best_state.pt,"{'learning_rate': 0.009947514722312183, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1284,0.08892092108726501,2025-04-26 00:29:41.450864,2025-04-26 00:29:52.750772,0 days 00:00:11.299908,0.0715387887339762,512,32,,,2,0.00831128559449349,0.6,checkpoints/mlp_Omega_trial_1284_best_state.pt,"{'learning_rate': 0.00831128559449349, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1285,0.0901741087436676,2025-04-26 00:29:53.048992,2025-04-26 00:30:08.918270,0 days 00:00:15.869278,0.11229224597730017,448,32,352.0,,3,0.0017582217807279995,0.6,checkpoints/mlp_Omega_trial_1285_best_state.pt,"{'learning_rate': 0.0017582217807279995, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1286,0.10121423006057739,2025-04-26 00:29:54.380220,2025-04-26 00:30:04.556855,0 days 00:00:10.176635,0.13297466645324704,144,96,176.0,,3,0.0059662886106178325,0.6,checkpoints/mlp_Omega_trial_1286_best_state.pt,"{'learning_rate': 0.0059662886106178325, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1287,0.08769036829471588,2025-04-26 00:30:00.742840,2025-04-26 00:30:13.718376,0 days 00:00:12.975536,0.001032098737468179,464,32,,,2,0.0034445574294329736,0.6,checkpoints/mlp_Omega_trial_1287_best_state.pt,"{'learning_rate': 0.0034445574294329736, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1288,0.09723624587059021,2025-04-26 00:30:04.869013,2025-04-26 00:30:15.986403,0 days 00:00:11.117390,0.1598942982282879,400,32,,,2,0.009431984908317663,0.6,checkpoints/mlp_Omega_trial_1288_best_state.pt,"{'learning_rate': 0.009431984908317663, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1289,0.08955849707126617,2025-04-26 00:30:09.277470,2025-04-26 00:30:21.864352,0 days 00:00:12.586882,0.07972934816482075,400,32,,,2,0.008909586679998568,0.6,checkpoints/mlp_Omega_trial_1289_best_state.pt,"{'learning_rate': 0.008909586679998568, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1290,0.08785852044820786,2025-04-26 00:30:14.052558,2025-04-26 00:30:29.613553,0 days 00:00:15.560995,0.06638505653235689,288,80,,,2,0.003850772522878855,0.6,checkpoints/mlp_Omega_trial_1290_best_state.pt,"{'learning_rate': 0.003850772522878855, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1291,0.09302870184183121,2025-04-26 00:30:16.358486,2025-04-26 00:30:31.375409,0 days 00:00:15.016923,0.07491886277634252,496,32,96.0,,3,0.00475568174601539,0.6,checkpoints/mlp_Omega_trial_1291_best_state.pt,"{'learning_rate': 0.00475568174601539, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1292,0.08055761456489563,2025-04-26 00:30:22.184287,2025-04-26 00:30:32.683619,0 days 00:00:10.499332,0.09368528390518739,336,32,,,2,0.005040803835744794,0.6,checkpoints/mlp_Omega_trial_1292_best_state.pt,"{'learning_rate': 0.005040803835744794, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1293,0.0913405790925026,2025-04-26 00:30:29.919568,2025-04-26 00:30:41.080085,0 days 00:00:11.160517,0.006635378498834579,352,32,,,2,0.005031446593211391,0.6,checkpoints/mlp_Omega_trial_1293_best_state.pt,"{'learning_rate': 0.005031446593211391, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1294,0.08620726317167282,2025-04-26 00:30:31.688956,2025-04-26 00:30:43.312793,0 days 00:00:11.623837,0.07680287101138455,416,160,80.0,,3,0.0028845085648667675,0.6,checkpoints/mlp_Omega_trial_1294_best_state.pt,"{'learning_rate': 0.0028845085648667675, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1295,0.10962164402008057,2025-04-26 00:30:33.050021,2025-04-26 00:30:50.098306,0 days 00:00:17.048285,0.13144383684673322,80,208,240.0,176.0,4,0.0010627027453417605,0.6,checkpoints/mlp_Omega_trial_1295_best_state.pt,"{'learning_rate': 0.0010627027453417605, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1296,0.0899692103266716,2025-04-26 00:30:41.404040,2025-04-26 00:30:53.196852,0 days 00:00:11.792812,0.014657936566309463,208,32,,,2,0.003711920383394846,0.6,checkpoints/mlp_Omega_trial_1296_best_state.pt,"{'learning_rate': 0.003711920383394846, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1297,0.09037935733795166,2025-04-26 00:30:43.675920,2025-04-26 00:30:57.391659,0 days 00:00:13.715739,0.03798187849732844,448,32,32.0,,3,0.005190860650047234,0.6,checkpoints/mlp_Omega_trial_1297_best_state.pt,"{'learning_rate': 0.005190860650047234, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1298,0.07677978277206421,2025-04-26 00:30:50.365560,2025-04-26 00:31:00.949824,0 days 00:00:10.584264,0.13153087303618377,480,48,144.0,,3,0.009762482799555407,0.6,checkpoints/mlp_Omega_trial_1298_best_state.pt,"{'learning_rate': 0.009762482799555407, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1299,0.09339850395917892,2025-04-26 00:30:53.508552,2025-04-26 00:31:01.534921,0 days 00:00:08.026369,0.045636474054795886,384,128,80.0,96.0,4,0.0029338969335180967,0.6,checkpoints/mlp_Omega_trial_1299_best_state.pt,"{'learning_rate': 0.0029338969335180967, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1300,0.09762486815452576,2025-04-26 00:30:57.723434,2025-04-26 00:31:08.112622,0 days 00:00:10.389188,0.05814483414275337,512,128,,,2,0.00916326966378542,0.6,checkpoints/mlp_Omega_trial_1300_best_state.pt,"{'learning_rate': 0.00916326966378542, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1301,0.10969838500022888,2025-04-26 00:31:01.310149,2025-04-26 00:31:21.169713,0 days 00:00:19.859564,0.06441305549450846,448,96,,,2,0.005905789982337589,0.6,checkpoints/mlp_Omega_trial_1301_best_state.pt,"{'learning_rate': 0.005905789982337589, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1302,0.09473022073507309,2025-04-26 00:31:01.867871,2025-04-26 00:31:10.930124,0 days 00:00:09.062253,0.05718472856735512,352,96,,,2,0.004227667242800036,0.6,checkpoints/mlp_Omega_trial_1302_best_state.pt,"{'learning_rate': 0.004227667242800036, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1303,0.09085626155138016,2025-04-26 00:31:08.449223,2025-04-26 00:31:25.198819,0 days 00:00:16.749596,0.24017634029004692,80,304,,,2,0.002104722465459568,0.6,checkpoints/mlp_Omega_trial_1303_best_state.pt,"{'learning_rate': 0.002104722465459568, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1304,0.0983850285410881,2025-04-26 00:31:11.505688,2025-04-26 00:31:22.299115,0 days 00:00:10.793427,0.08740617938072813,400,112,,,2,0.009942046542030687,0.6,checkpoints/mlp_Omega_trial_1304_best_state.pt,"{'learning_rate': 0.009942046542030687, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1305,0.09194076061248779,2025-04-26 00:31:21.515165,2025-04-26 00:31:34.991247,0 days 00:00:13.476082,0.12511061987029468,384,32,,,2,0.004168186255874633,0.6,checkpoints/mlp_Omega_trial_1305_best_state.pt,"{'learning_rate': 0.004168186255874633, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1306,0.10502710938453674,2025-04-26 00:31:22.637688,2025-04-26 00:31:58.710338,0 days 00:00:36.072650,0.09094879431041758,208,112,,,2,0.0004773857425424186,0.6,checkpoints/mlp_Omega_trial_1306_best_state.pt,"{'learning_rate': 0.0004773857425424186, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1307,0.08820313960313797,2025-04-26 00:31:25.514212,2025-04-26 00:31:37.578062,0 days 00:00:12.063850,0.061766011804113674,432,32,,,2,0.0033849632935597698,0.6,checkpoints/mlp_Omega_trial_1307_best_state.pt,"{'learning_rate': 0.0033849632935597698, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1308,0.08748430758714676,2025-04-26 00:31:35.306201,2025-04-26 00:31:51.613779,0 days 00:00:16.307578,0.037727763291121395,432,112,,,2,0.00470293260930554,0.6,checkpoints/mlp_Omega_trial_1308_best_state.pt,"{'learning_rate': 0.00470293260930554, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1309,0.11125180125236511,2025-04-26 00:31:37.919202,2025-04-26 00:32:06.829823,0 days 00:00:28.910621,0.2768960983916951,480,480,,,2,0.0002939761179491071,0.6,checkpoints/mlp_Omega_trial_1309_best_state.pt,"{'learning_rate': 0.0002939761179491071, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1310,0.08842441439628601,2025-04-26 00:31:51.920601,2025-04-26 00:32:04.096534,0 days 00:00:12.175933,0.07371334288306723,368,480,176.0,256.0,4,0.003744138571918029,0.6,checkpoints/mlp_Omega_trial_1310_best_state.pt,"{'learning_rate': 0.003744138571918029, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1311,0.10067261755466461,2025-04-26 00:31:59.093550,2025-04-26 00:32:12.201549,0 days 00:00:13.107999,0.10907714682956751,448,400,32.0,352.0,4,0.0029122635246448102,0.6,checkpoints/mlp_Omega_trial_1311_best_state.pt,"{'learning_rate': 0.0029122635246448102, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1312,0.08523712307214737,2025-04-26 00:32:04.527712,2025-04-26 00:32:19.552592,0 days 00:00:15.024880,0.0081494010268965,512,256,,,2,0.0012107011997410503,0.6,checkpoints/mlp_Omega_trial_1312_best_state.pt,"{'learning_rate': 0.0012107011997410503, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1313,0.0833418071269989,2025-04-26 00:32:07.136766,2025-04-26 00:32:21.432051,0 days 00:00:14.295285,0.09176865713902864,416,448,128.0,,3,0.0020886290208590626,0.6,checkpoints/mlp_Omega_trial_1313_best_state.pt,"{'learning_rate': 0.0020886290208590626, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1314,0.07705888897180557,2025-04-26 00:32:12.474629,2025-04-26 00:32:23.439760,0 days 00:00:10.965131,0.14680022320639546,464,32,,,2,0.006957709898002444,0.6,checkpoints/mlp_Omega_trial_1314_best_state.pt,"{'learning_rate': 0.006957709898002444, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1315,0.08349968492984772,2025-04-26 00:32:19.925936,2025-04-26 00:32:29.326049,0 days 00:00:09.400113,0.10216516844195234,432,96,288.0,,3,0.0035644947970576413,0.6,checkpoints/mlp_Omega_trial_1315_best_state.pt,"{'learning_rate': 0.0035644947970576413, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1316,0.09894461929798126,2025-04-26 00:32:21.712860,2025-04-26 00:32:34.247559,0 days 00:00:12.534699,0.15505244309285404,288,368,416.0,32.0,4,0.006371032647286675,0.6,checkpoints/mlp_Omega_trial_1316_best_state.pt,"{'learning_rate': 0.006371032647286675, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1317,0.10169264674186707,2025-04-26 00:32:23.746406,2025-04-26 00:32:31.639038,0 days 00:00:07.892632,0.005251029005644286,512,96,,,2,0.004892494176050103,0.6,checkpoints/mlp_Omega_trial_1317_best_state.pt,"{'learning_rate': 0.004892494176050103, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1318,0.10116677731275558,2025-04-26 00:32:29.726705,2025-04-26 00:32:40.209043,0 days 00:00:10.482338,0.19022196678361508,448,320,80.0,432.0,4,0.007505375060500803,0.6,checkpoints/mlp_Omega_trial_1318_best_state.pt,"{'learning_rate': 0.007505375060500803, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1319,0.07897717505693436,2025-04-26 00:32:31.992160,2025-04-26 00:32:47.818268,0 days 00:00:15.826108,0.044358115467040035,464,32,,,2,0.005433866184242128,0.6,checkpoints/mlp_Omega_trial_1319_best_state.pt,"{'learning_rate': 0.005433866184242128, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1320,0.07631070166826248,2025-04-26 00:32:34.557742,2025-04-26 00:32:52.859598,0 days 00:00:18.301856,0.08894701172071293,432,32,32.0,,3,0.00481227089531547,0.6,checkpoints/mlp_Omega_trial_1320_best_state.pt,"{'learning_rate': 0.00481227089531547, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1321,0.09486664831638336,2025-04-26 00:32:40.520401,2025-04-26 00:32:55.512514,0 days 00:00:14.992113,0.22153697197518163,384,48,,,2,0.009559392152916435,0.6,checkpoints/mlp_Omega_trial_1321_best_state.pt,"{'learning_rate': 0.009559392152916435, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1322,0.08295132964849472,2025-04-26 00:32:48.173757,2025-04-26 00:33:02.989291,0 days 00:00:14.815534,0.07091522570443436,368,32,,,2,0.006288944388823307,0.6,checkpoints/mlp_Omega_trial_1322_best_state.pt,"{'learning_rate': 0.006288944388823307, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1323,0.08440733700990677,2025-04-26 00:32:53.467303,2025-04-26 00:33:07.435378,0 days 00:00:13.968075,0.12520951724657753,448,112,64.0,,3,0.005027678010112958,0.6,checkpoints/mlp_Omega_trial_1323_best_state.pt,"{'learning_rate': 0.005027678010112958, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1324,0.08488346636295319,2025-04-26 00:32:56.017858,2025-04-26 00:33:05.031801,0 days 00:00:09.013943,0.10123120290602391,448,32,32.0,,3,0.007610912036873379,0.6,checkpoints/mlp_Omega_trial_1324_best_state.pt,"{'learning_rate': 0.007610912036873379, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1325,0.07960503548383713,2025-04-26 00:33:03.366494,2025-04-26 00:33:12.994276,0 days 00:00:09.627782,0.06526432763642423,368,96,32.0,,3,0.008170183605224233,0.6,checkpoints/mlp_Omega_trial_1325_best_state.pt,"{'learning_rate': 0.008170183605224233, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1326,0.09428106248378754,2025-04-26 00:33:05.366662,2025-04-26 00:33:16.321925,0 days 00:00:10.955263,0.07551297360393404,448,128,32.0,,3,0.0075876847091294955,0.6,checkpoints/mlp_Omega_trial_1326_best_state.pt,"{'learning_rate': 0.0075876847091294955, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1327,0.08480354398488998,2025-04-26 00:33:07.737346,2025-04-26 00:33:17.917388,0 days 00:00:10.180042,0.11770463761961307,416,64,32.0,,3,0.004305888300936207,0.6,checkpoints/mlp_Omega_trial_1327_best_state.pt,"{'learning_rate': 0.004305888300936207, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1328,0.09546820819377899,2025-04-26 00:33:13.268740,2025-04-26 00:33:20.797643,0 days 00:00:07.528903,0.04912794893906098,480,96,32.0,,3,0.0018973538390736143,0.6,checkpoints/mlp_Omega_trial_1328_best_state.pt,"{'learning_rate': 0.0018973538390736143, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1329,0.08452437072992325,2025-04-26 00:33:16.614383,2025-04-26 00:33:25.382225,0 days 00:00:08.767842,0.07989104800852112,464,112,32.0,,3,0.00459101052611916,0.6,checkpoints/mlp_Omega_trial_1329_best_state.pt,"{'learning_rate': 0.00459101052611916, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1330,0.10038265585899353,2025-04-26 00:33:18.488026,2025-04-26 00:33:29.538360,0 days 00:00:11.050334,0.045234340462364256,480,48,32.0,112.0,4,0.0024358001980482307,0.6,checkpoints/mlp_Omega_trial_1330_best_state.pt,"{'learning_rate': 0.0024358001980482307, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1331,0.08760064095258713,2025-04-26 00:33:21.197712,2025-04-26 00:33:37.530500,0 days 00:00:16.332788,0.07919615122680526,448,32,80.0,,3,0.002977704594460572,0.6,checkpoints/mlp_Omega_trial_1331_best_state.pt,"{'learning_rate': 0.002977704594460572, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1332,0.0975588709115982,2025-04-26 00:33:25.662909,2025-04-26 00:33:41.980571,0 days 00:00:16.317662,0.15398445724010013,464,32,32.0,,3,0.0032720876789996784,0.6,checkpoints/mlp_Omega_trial_1332_best_state.pt,"{'learning_rate': 0.0032720876789996784, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1333,0.09320759773254395,2025-04-26 00:33:29.829104,2025-04-26 00:33:39.407106,0 days 00:00:09.578002,0.07332924277266828,448,48,80.0,,3,0.0037168798314783334,0.6,checkpoints/mlp_Omega_trial_1333_best_state.pt,"{'learning_rate': 0.0037168798314783334, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1334,0.10257931798696518,2025-04-26 00:33:37.867575,2025-04-26 00:33:48.179033,0 days 00:00:10.311458,0.21263945252564428,352,272,32.0,176.0,4,0.0028671225974127635,0.6,checkpoints/mlp_Omega_trial_1334_best_state.pt,"{'learning_rate': 0.0028671225974127635, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1335,0.10109469294548035,2025-04-26 00:33:39.802264,2025-04-26 00:33:57.742805,0 days 00:00:17.940541,0.001067231910728834,496,128,,,2,0.009342765413397089,0.6,checkpoints/mlp_Omega_trial_1335_best_state.pt,"{'learning_rate': 0.009342765413397089, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1336,0.09649891406297684,2025-04-26 00:33:42.364657,2025-04-26 00:33:54.536273,0 days 00:00:12.171616,0.1365163977534381,448,512,80.0,,3,0.007196973919448976,0.6,checkpoints/mlp_Omega_trial_1336_best_state.pt,"{'learning_rate': 0.007196973919448976, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1337,0.0855475664138794,2025-04-26 00:33:48.531458,2025-04-26 00:34:05.870000,0 days 00:00:17.338542,0.07558428893210131,432,32,32.0,,3,0.0034514062588229,0.6,checkpoints/mlp_Omega_trial_1337_best_state.pt,"{'learning_rate': 0.0034514062588229, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1338,0.08589011430740356,2025-04-26 00:33:54.909363,2025-04-26 00:34:05.595003,0 days 00:00:10.685640,0.11293612627295052,480,48,80.0,,3,0.005105791170099431,0.6,checkpoints/mlp_Omega_trial_1338_best_state.pt,"{'learning_rate': 0.005105791170099431, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1339,0.08707555383443832,2025-04-26 00:33:58.217874,2025-04-26 00:34:14.063540,0 days 00:00:15.845666,0.039296236880364564,432,32,,,2,0.009891464777154056,0.6,checkpoints/mlp_Omega_trial_1339_best_state.pt,"{'learning_rate': 0.009891464777154056, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1340,0.12584269046783447,2025-04-26 00:34:05.894226,2025-04-26 00:34:46.806812,0 days 00:00:40.912586,0.12375350977382304,304,304,32.0,,3,0.0001579500274753629,0.6,checkpoints/mlp_Omega_trial_1340_best_state.pt,"{'learning_rate': 0.0001579500274753629, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1341,0.08617337793111801,2025-04-26 00:34:06.165374,2025-04-26 00:34:17.835418,0 days 00:00:11.670044,0.0624682630348668,512,64,80.0,,3,0.009139196505083531,0.6,checkpoints/mlp_Omega_trial_1341_best_state.pt,"{'learning_rate': 0.009139196505083531, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1342,0.10273432731628418,2025-04-26 00:34:14.390936,2025-04-26 00:34:22.523665,0 days 00:00:08.132729,0.07347147077194716,368,32,80.0,,3,0.0042973521916422844,0.6,checkpoints/mlp_Omega_trial_1342_best_state.pt,"{'learning_rate': 0.0042973521916422844, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1343,0.19128035008907318,2025-04-26 00:34:18.178113,2025-04-26 00:34:33.947273,0 days 00:00:15.769160,0.27028054187811745,176,272,32.0,464.0,4,0.00047750804508262147,0.6,checkpoints/mlp_Omega_trial_1343_best_state.pt,"{'learning_rate': 0.00047750804508262147, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1344,0.09598077088594437,2025-04-26 00:34:23.038290,2025-04-26 00:34:35.400267,0 days 00:00:12.361977,0.07517861694515272,352,304,80.0,320.0,4,0.008248160209921272,0.6,checkpoints/mlp_Omega_trial_1344_best_state.pt,"{'learning_rate': 0.008248160209921272, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1345,0.09315482527017593,2025-04-26 00:34:34.631368,2025-04-26 00:34:42.114961,0 days 00:00:07.483593,0.001173561472416757,272,48,32.0,,3,0.005762053586791544,0.6,checkpoints/mlp_Omega_trial_1345_best_state.pt,"{'learning_rate': 0.005762053586791544, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1346,0.09719378501176834,2025-04-26 00:34:35.778967,2025-04-26 00:35:00.608826,0 days 00:00:24.829859,0.0026682110509745668,368,128,,,2,0.004578675322625564,0.6,checkpoints/mlp_Omega_trial_1346_best_state.pt,"{'learning_rate': 0.004578675322625564, 'lr_reduce': 0.6}",TPESampler,COMPLETE
